TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
  371,   227.62711307,674018.39952355,   210.84932626,   195.00001170,
  372,   358.31355653,674371.09268665,   210.85600100,   195.00001171,
  373,   423.65677827,675076.63924718,   210.86935351,   195.00001174,
  374,   382.82838913,675826.31250620,   210.88354111,   195.00001177,
  375,   288.91419457,676333.44911447,   210.89313870,   195.00001179,
  376,   315.45709728,676719.31739736,   210.90044128,   195.00001180,
  377,   402.22854864,677309.15151734,   210.91160393,   195.00001182,
  378,   372.11427432,678000.96855605,   210.92469660,   195.00001185,
  379,   210.05713716,678346.87705386,   210.93124294,   195.00001186,
  380,   129.02856858,678255.23128131,   210.92950854,   195.00001186,
  381,    88.51428429,677944.80837387,   210.92363377,   195.00001185,
  382,   141.75714215,677657.29689897,   210.91819260,   195.00001184,
  383,   241.87857107,677645.84114006,   210.91797580,   195.00001184,
  384,   365.43928554,678388.01323937,   210.93202145,     0.00001186,
  385,   402.71964277,679770.69926756,   210.95818886,     0.00001192,
  386,   206.35982138,680867.04226020,   210.97893721,     0.00001196,
  387,   108.17991069,681433.21373485,   210.98965204,     0.00001198,
  388,    59.08995535,681734.29945072,   210.99535010,     0.00001199,
  389,    34.54497767,681902.84228703,   210.99853979,     0.00001200,
  390,    22.27248884,681654.11368338,   210.99383258,   195.00001199,
  391,    20.13624442,681028.44936009,   210.98199185,   195.00001196,
  392,    34.06812221,680424.01717678,   210.97055294,   195.00001194,
  393,    41.03406110,679857.20106388,   210.95982591,   195.00001192,
  394,    25.51703055,679625.99298597,   210.95545028,     0.00001191,
  395,    17.75851528,679703.88892556,   210.95692447,     0.00001191,
  396,    13.87925764,679760.83687411,   210.95800221,     0.00001192,
  397,    11.93962882,679807.31082693,   210.95888173,     0.00001192,
  398,    10.96981441,679848.54778167,   210.95966215,     0.00001192,
  399,    10.48490720,679536.16623779,   210.95375031,   195.00001191,
  400,    29.24245360,678905.67544442,   210.94181823,   195.00001188,
  401,    38.62122680,678325.83002651,   210.93084463,   195.00001186,
  402,    43.31061340,677771.30729635,   210.92035025,   195.00001184,
  403,    45.65530670,677229.44590982,   210.91009549,   195.00001182,
  404,    27.82765335,676659.71519530,   210.89931331,   195.00001180,
  405,    18.91382668,676041.84981702,   210.88762017,   195.00001178,
  406,    14.45691334,675399.91710685,   210.87547156,   195.00001175,
  407,    31.22845667,675131.15073073,   210.87038514,     0.00001174,
  408,    20.61422833,675224.46752165,   210.87215116,     0.00001174,
  409,    15.30711417,675289.12589586,   210.87337483,     0.00001175,
  410,    12.65355708,675339.45506194,   210.87432731,     0.00001175,
  411,    11.32677854,675382.61962374,   210.87514420,     0.00001175,
  412,    10.66338927,675422.20188339,   210.87589330,     0.00001175,
  413,    10.33169464,675459.99299219,   210.87660850,     0.00001175,
  414,    10.16584732,675145.88852556,   210.87066405,   195.00001174,
  415,    10.08292366,674480.33627122,   210.85806844,   195.00001172,
  416,    29.04146183,673848.76012281,   210.84611582,   195.00001169,
  417,    38.52073091,673268.37202757,   210.83513195,   195.00001167,
  418,    24.26036546,672679.37795914,   210.82398520,   195.00001165,
  419,   109.63018273,672218.38090389,   210.81526080,   195.00001163,
  420,   152.31509136,671987.88235524,   210.81089861,   195.00001162,
  421,   173.65754568,671872.63306010,   210.80871751,   195.00001162,
  422,   110.82877284,671682.70839150,   210.80512317,   195.00001161,
  423,    79.41438642,671323.14603638,   210.79831843,   195.00001160,
  424,   357.70719321,671407.96483812,   210.79992363,   195.00001160,
  425,   496.85359661,672244.17421817,   210.81574894,   195.00001163,
  426,   492.92679830,673323.77888717,   210.83618052,   195.00001167,
  427,   417.46339915,674260.48120064,   210.85390767,   195.00001171,
  428,   306.23169958,674861.13233613,   210.86527503,   195.00001173,
  429,   250.61584979,675161.45788263,   210.87095870,   195.00001174,
  430,   296.30792489,675443.92063464,   210.87630433,   195.00001175,
  431,   245.65396245,675717.45198940,   210.88148092,   195.00001176,
  432,   146.82698122,676072.91764554,   210.88820813,     0.00001178,
  433,    78.41349061,676478.35045237,   210.89588097,     0.00001179,
  434,    44.20674531,676699.06683454,   210.90005804,     0.00001180,
  435,    27.10337265,676827.42500438,   210.90248723,     0.00001180,
  436,    18.55168633,676909.60406784,   210.90404247,     0.00001181,
  437,    14.27584316,676968.69357833,   210.90516074,     0.00001181,
  438,    12.13792158,677016.23831233,   210.90606053,     0.00001181,
  439,    11.06896079,676707.01065808,   210.90020838,   195.00001180,
  440,    29.53448040,676078.09680983,   210.88830615,   195.00001178,
  441,    38.76724020,675499.03986445,   210.87734746,   195.00001175,
  442,    81.88362010,675014.21137052,   210.86817205,   195.00001174,
  443,   138.44181005,674708.79710275,   210.86239207,   195.00001172,
  444,   166.72090502,674556.08994761,   210.85950208,   195.00001172,
  445,   107.36045251,674347.43634902,   210.85555330,   195.00001171,
  446,    77.68022626,673978.50952869,   210.84857134,   195.00001170,
  447,    62.84011313,673529.44609734,   210.84007279,   195.00001168,
  448,   275.92005656,673437.21436083,   210.83832730,   195.00001168,
  449,   382.46002828,673920.29847133,   210.84746969,   195.00001169,
  450,   362.23001414,674558.74050572,   210.85955224,   195.00001172,
  451,   205.11500707,674877.96150182,   210.86559352,   195.00001173,
  452,   126.55750354,674772.97197889,   210.86360659,   195.00001173,
  453,    87.27875177,674455.87719639,   210.85760555,   195.00001172,
  454,    67.63937588,674032.72978390,   210.84959746,   195.00001170,
  455,    57.81968794,673556.55605663,   210.84058585,   195.00001168,
  456,    52.90984397,673053.86917218,   210.83107247,   195.00001166,
  457,    31.45492199,672503.72570905,   210.82066097,   195.00001164,
  458,    20.72746099,671895.65395650,   210.80915318,   195.00001162,
  459,    24.36373050,671625.81805920,   210.80404652,     0.00001161,
  460,    14.68186525,671696.10008973,   210.80537661,     0.00001161,
  461,     9.84093262,671740.24108418,   210.80621198,     0.00001161,
  462,     7.42046631,671771.31156038,   210.80679999,     0.00001161,
  463,     6.21023316,671444.84677767,   210.80062163,   195.00001160,
  464,     5.60511658,670818.11436528,   210.78876068,   165.00001158,
  465,    11.80255829,670255.44813827,   210.77811219,   165.00001156,
  466,   161.90127914,669974.11500396,   210.77278794,   165.00001155,
  467,   163.45063957,669965.74841598,   210.77262961,   165.00001155,
  468,   237.72531979,670039.86510118,   210.77403227,   195.00001155,
  469,   121.36265989,669984.22342319,   210.77297925,   195.00001155,
  470,    84.68132995,669653.10256337,   210.76671277,   195.00001153,
  471,    66.34066497,669222.94211287,   210.75857196,   195.00001152,
  472,   130.67033249,668875.56186680,   210.75199776,   195.00001150,
  473,   162.83516624,669052.87172317,   210.75535336,     0.00001151,
  474,   228.41758312,669460.12663053,   210.76306069,   165.00001153,
  475,   196.70879156,669631.35406341,   210.76630117,   165.00001153,
  476,   107.35439578,669530.66775903,   210.76439568,   195.00001153,
  477,    77.67719789,669161.72458624,   210.75741341,   195.00001151,
  478,    62.83859895,669063.65297903,   210.75555740,     0.00001151,
  479,    33.91929947,669237.81715483,   210.75885347,     0.00001152,
  480,    19.45964974,669333.89922213,   210.76067182,     0.00001152,
  481,    12.22982487,669390.94023475,   210.76175133,     0.00001152,
  482,     8.61491243,669428.46072024,   210.76246141,     0.00001152,
  483,     6.80745622,669456.22094239,   210.76298677,     0.00001153,
  484,     5.90372811,669479.10103287,   210.76341978,     0.00001153,
  485,     5.45186405,669499.54105729,   210.76380661,     0.00001153,
  486,     5.22593203,669518.76104869,   210.76417035,     0.00001153,
  487,     5.11296601,669186.37102379,   210.75787985,   195.00001152,
  488,    26.55648301,668541.37599052,   210.74567328,   195.00001149,
  489,    37.27824150,667954.27845329,   210.73456242,   195.00001147,
  490,   116.13912075,667528.42966408,   210.72650321,   195.00001145,
  491,   155.56956038,667315.50524887,   210.72247360,   195.00001144,
  492,   101.78478019,667076.74302067,   210.71795502,   195.00001144,
  493,    74.89239009,666692.76188597,   210.71068815,   195.00001142,
  494,   134.94619505,666368.47129802,   210.70455093,   195.00001141,
  495,    91.47309752,666074.02598366,   210.69897854,   195.00001140,
  496,   363.73654876,666191.40330609,   210.70119991,   195.00001140,
  497,   499.86827438,667043.89194650,   210.71733331,   195.00001143,
  498,   494.43413719,668131.63624610,   210.73791893,   195.00001148,
  499,   271.21706860,668861.80837530,   210.75173748,   165.00001150,
  500,   220.60853430,669054.09441909,   210.75537650,   220.00001151,
  501,   115.30426715,668965.73742017,   210.75370434,   165.00001151,
  502,    62.65213357,668692.05890011,   210.74852496,   165.00001150,
  503,    40.32606679,668283.41961926,   210.74079144,   165.00001148,
  504,    29.16303339,668111.49995846,   210.73753785,     0.00001148,
  505,    19.58151670,668199.24010724,   210.73919834,     0.00001148,
  506,    14.79075835,668261.11016082,   210.74036923,     0.00001148,
  507,    12.39537917,668310.04516701,   210.74129533,     0.00001148,
  508,    11.19768959,668352.51264929,   210.74209903,     0.00001148,
  509,    10.59884479,668391.74636983,   210.74284153,     0.00001149,
  510,    10.29942240,668132.36320929,   210.73793269,   165.00001148,
  511,    10.14971120,667521.17160863,   210.72636585,   195.00001145,
  512,    10.07485560,666855.57578749,   210.71376941,   195.00001143,
  513,   177.53742780,666491.27785653,   210.70687505,   195.00001141,
  514,   259.76871390,666576.42887067,   210.70848654,   195.00001142,
  515,   227.38435695,666751.30435714,   210.71179607,   195.00001142,
  516,   137.69217847,666706.44207977,   210.71094705,   195.00001142,
  517,    92.84608924,666419.41092071,   210.70551497,   195.00001141,
  518,    51.42304462,665977.09532071,   210.69714412,   195.00001139,
  519,   196.71152231,665721.73750015,   210.69231146,   195.00001138,
  520,   195.85576115,665726.35856949,   210.69239891,   195.00001138,
  521,   195.42788058,666079.66908355,   210.69908533,     0.00001140,
  522,   171.21394029,666739.62431999,   210.71157502,     0.00001142,
  523,   159.10697014,667334.20191761,   210.72282744,     0.00001145,
  524,   153.05348507,667896.09069582,   210.73346122,     0.00001147,
  525,   150.02674254,668090.63506432,   210.73714298,   195.00001147,
  526,    80.01337127,667856.70722776,   210.73271588,   165.00001147,
  527,    45.00668563,667784.74328910,   210.73135396,     0.00001146,
  528,    27.50334282,667915.26129895,   210.73382402,     0.00001147,
  529,    18.75167141,667998.52028328,   210.73539970,     0.00001147,
  530,    14.37583570,668058.14975463,   210.73652819,     0.00001147,
  531,    12.18791785,668105.96446992,   210.73743309,     0.00001147,
  532,    11.09395893,668147.87180696,   210.73822619,     0.00001148,
  533,    10.54697946,668186.82545467,   210.73896339,     0.00001148,
  534,    10.27348973,668224.30225793,   210.73967264,     0.00001148,
  535,    10.13674487,667910.04063874,   210.73372522,   195.00001147,
  536,    28.56837243,667277.70980855,   210.72175832,   195.00001144,
  537,    19.28418622,666661.84437285,   210.71010304,   195.00001142,
  538,   107.14209311,666187.41163440,   210.70112437,   195.00001140,
  539,   224.57104655,666019.49524480,   210.69794654,   230.00001140,
  540,   300.78552328,666200.13702961,   210.70136520,   195.00001140,
  541,   247.89276164,666485.75790120,   210.70677059,   195.00001141,
  542,   128.94638082,666462.06831661,   210.70632226,   195.00001141,
  543,    69.47319041,666117.22350393,   210.69979605,   195.00001140,
  544,   155.73659520,665820.60107699,   210.69418246,   195.00001139,
  545,   248.86829760,666197.88984314,   210.70132267,     0.00001140,
  546,   197.93414880,666705.13420544,   210.71092230,   165.00001142,
  547,   254.96707440,666926.35636597,   210.71510894,   165.00001143,
  548,   283.48353720,667301.56742563,   210.72220983,   165.00001144,
  549,   150.74176860,667489.17293487,   210.72576028,   165.00001145,
  550,    84.37088430,667318.37566867,   210.72252793,   165.00001145,
  551,    47.18544215,666844.17701497,   210.71355369,   230.00001143,
  552,    48.59272108,666602.57766752,   210.70898141,     0.00001142,
  553,   155.29636054,666969.57797342,   210.71592691,     0.00001143,
  554,    82.64818027,667397.87810555,   210.72403252,     0.00001145,
  555,    46.32409013,667630.02815123,   210.72842597,     0.00001146,
  556,    28.16204507,667764.10315347,   210.73096335,     0.00001146,
  557,    19.08102253,667849.14063378,   210.73257268,     0.00001147,
  558,    14.54051127,667909.65935354,   210.73371800,     0.00001147,
  559,     7.27025563,667597.91869283,   210.72781829,   195.00001146,
  560,     7.63512782,667273.74834166,   210.72168335,     0.00001144,
  561,     3.81756391,667294.36314569,   210.72207349,     0.00001144,
  562,     1.90878195,666953.67052689,   210.71562586,   195.00001143,
  563,    24.95439098,666651.02419710,   210.70989826,     0.00001142,
  564,    12.47719549,666718.40101161,   210.71117337,     0.00001142,
  565,     6.23859774,666401.08939848,   210.70516823,   195.00001141,
  566,    27.11929887,665759.13357150,   210.69301918,   195.00001139,
  567,    37.55964944,665173.55563743,   210.68193709,   195.00001136,
  568,    42.77982472,664616.16665010,   210.67138847,   195.00001134,
  569,    23.88991236,664034.17213611,   210.66037419,   195.00001132,
  570,    14.44495618,663401.17485888,   210.64839468,   195.00001130,
  571,     9.72247809,662742.67619997,   210.63593255,   195.00001127,
  572,    28.86123904,662110.12685043,   210.62396152,   195.00001125,
  573,   185.43061952,661793.85215527,   210.61797601,   195.00001124,
  574,   263.71530976,661900.31478773,   210.61999082,   195.00001124,
  575,   229.35765488,662436.84608380,   210.63014470,     0.00001126,
  576,   116.17882744,663058.81171123,   210.64191544,     0.00001128,
  577,    58.08941372,663372.49450456,   210.64785190,     0.00001130,
  578,    29.04470686,663529.33588105,   210.65082013,     0.00001130,
  579,    14.52235343,663607.75654870,   210.65230425,     0.00001130,
  580,     7.26117672,663646.96686236,   210.65304631,     0.00001131,
  581,     3.63058836,663666.57199880,   210.65341734,     0.00001131,
  582,     1.81529418,663325.37454664,   210.64696015,   195.00001129,
  583,     2.40764709,662630.97580038,   210.63381862,   195.00001127,
  584,     2.70382354,661992.17640687,   210.62172930,   165.00001124,
  585,   157.35191177,661632.27669016,   210.61491818,   195.00001123,
  586,   102.67595589,661398.32681142,   210.61049067,   195.00001122,
  587,    75.33797794,661016.75185210,   210.60326934,   195.00001121,
  588,    61.66898897,660561.36435205,   210.59465110,   195.00001119,
  589,    54.83449449,660069.07058207,   210.58533442,   195.00001117,
  590,    28.91724724,659517.82367712,   210.57490204,   195.00001115,
  591,   185.45862362,659201.70020448,   210.56891938,   195.00001114,
  592,   190.22931181,659175.93844820,   210.56843184,   195.00001114,
  593,   100.11465591,658996.55755011,   210.56503705,   195.00001113,
  594,    55.05732795,658573.86708089,   210.55703761,   195.00001111,
  595,    32.52866398,658029.52182633,   210.54673584,   195.00001109,
  596,    21.26433199,657424.34917909,   210.53528291,   195.00001107,
  597,    15.63216599,656788.76283551,   210.52325441,   195.00001105,
  598,    21.81608300,656505.16964399,   210.51788739,     0.00001104,
  599,   157.90804150,656828.67302848,   210.52400971,     0.00001105,
  600,   152.45402075,657387.32470056,   210.53458222,     0.00001107,
  601,   149.72701037,657931.25051686,   210.54487605,     0.00001109,
  602,    76.36350519,658338.21340505,   210.55257785,     0.00001111,
  603,    39.68175259,658547.09482919,   210.55653094,     0.00001111,
  604,    21.34087630,658656.93552109,   210.55860968,     0.00001112,
  605,    12.17043815,658717.25584708,   210.55975125,     0.00001112,
  606,     7.58521907,658752.81599013,   210.56042422,     0.00001112,
  607,     5.29260954,658424.99604169,   210.55422021,   195.00001111,
  608,     5.14630477,657741.78604752,   210.54129042,   195.00001108,
  609,     5.07315238,657058.18103048,   210.52835316,   195.00001106,
  610,    26.53657619,656413.07850200,   210.51614456,   195.00001103,
  611,   110.76828810,655958.22721802,   210.50753647,   195.00001102,
  612,   152.88414405,655730.80155607,   210.50323243,   195.00001101,
  613,   247.44207202,655749.38870536,   210.50358419,   195.00001101,
  614,   294.72103601,656023.28226005,   210.50876764,   195.00001102,
  615,   171.36051801,656160.22901765,   210.51135937,   195.00001102,
  616,   109.68025900,655964.10237671,   210.50764766,   195.00001102,
  617,   152.34012950,655733.73903629,   210.50328802,   195.00001101,
  618,   173.67006475,655618.55734612,   210.50110820,   195.00001100,
  619,   257.83503238,655693.26648151,   210.50252208,   195.00001101,
  620,   299.91751619,655995.22102925,   210.50823658,   195.00001102,
  621,   247.45875809,656278.49828316,   210.51359762,   195.00001103,
  622,   294.72937905,656552.43689038,   210.51878192,   195.00001104,
  623,   244.86468952,656821.70617424,   210.52387786,   195.00001105,
  624,   219.93234476,656956.34079601,   210.52642583,   195.00001105,
  625,   114.96617238,657208.15808693,   210.53119149,     0.00001106,
  626,    62.48308619,657527.56671244,   210.53723631,     0.00001107,
  627,    33.74154310,657700.77100545,   210.54051421,     0.00001108,
  628,    19.37077155,657796.37313200,   210.54232349,     0.00001108,
  629,    12.18538577,657853.17417532,   210.54339845,     0.00001109,
  630,     8.59269289,657890.57467681,   210.54410626,     0.00001109,
  631,     6.79634644,657567.27490760,   210.53798779,   195.00001108,
  632,     5.89817322,656888.12500325,   210.52513484,   195.00001105,
  633,     5.44908661,656260.55003134,   210.51325795,   165.00001103,
  634,   100.22454331,655856.76252543,   210.50561625,   165.00001101,
  635,   132.61227165,655681.86875273,   210.50230637,   165.00001100,
  636,   148.80613583,655594.42184664,   210.50065144,   165.00001100,
  637,   156.90306791,655550.69837385,   210.49982397,   165.00001100,
  638,   160.95153396,655528.83661772,   210.49941023,   165.00001100,
  639,   236.47576698,655650.20571991,   210.50170715,   165.00001100,
  640,   200.73788349,655843.19025127,   210.50535939,   165.00001101,
  641,   256.36894174,656071.98249699,   210.50968930,   165.00001102,
  642,   284.18447087,656450.97859989,   210.51686182,   165.00001103,
  643,   298.09223544,656905.07663161,   210.52545565,   165.00001105,
  644,   231.54611772,657264.42562729,   210.53225635,   165.00001106,
  645,   271.77305886,657576.40010539,   210.53816049,   165.00001108,
  646,   291.88652943,657996.98732449,   210.54612012,   165.00001109,
  647,   375.44326471,658550.18091408,   210.55658934,   195.00001111,
  648,   498.22163236,659420.77768871,   210.57306544,   195.00001115,
  649,   420.11081618,660722.77605606,   210.59770583,     0.00001120,
  650,   215.05540809,661866.07521936,   210.61934283,     0.00001124,
  651,   112.52770404,662455.72478062,   210.63050198,     0.00001126,
  652,    61.26385202,662768.54954087,   210.63642221,     0.00001127,
  653,    35.63192601,662942.96190082,   210.63972297,     0.00001128,
  654,    22.81596301,662697.16806041,   210.63507131,   195.00001127,
  655,    20.40798150,662072.97112004,   210.62325835,   195.00001125,
  656,    24.20399075,661451.27262946,   210.61149267,   195.00001122,
  657,    36.10199538,660857.82336422,   210.60026161,   195.00001120,
  658,   189.05099769,660561.09871130,   210.59464608,   195.00001119,
  659,   265.52549884,660677.33636484,   210.59684588,   195.00001119,
  660,   303.76274942,661000.05517144,   210.60295335,   195.00001121,
  661,   249.38137471,661239.71455436,   210.60748892,   225.00001121,
  662,   163.69068736,661227.24422564,   210.60725292,   195.00001121,
  663,   326.34534368,661407.30904112,   210.61066066,   195.00001122,
  664,   407.67267184,662026.54142847,   210.62237966,   195.00001124,
  665,   521.83633592,662997.65760197,   210.64075809,   195.00001128,
  666,   431.91816796,664012.41566834,   210.65996245,   195.00001132,
  667,   313.45908398,664652.09468093,   210.67206841,   195.00001134,
  668,   327.72954199,665104.23416662,   210.68062517,   195.00001136,
  669,   334.86477099,665594.90388908,   210.68991113,   195.00001138,
  670,   338.43238550,666104.83872971,   210.69956167,   195.00001140,
  671,   413.71619275,666756.70612964,   210.71189830,   195.00001142,
  672,   451.35809637,667611.83980880,   210.72808175,   195.00001146,
  673,   396.67904819,668436.30662756,   210.74368483,   195.00001149,
  674,   295.83952409,669331.84001612,   210.76063285,     0.00001152,
  675,   147.91976205,670130.60668959,   210.77574956,     0.00001155,
  676,    73.95988102,670529.99000562,   210.78330791,     0.00001157,
  677,    36.97994051,670729.68164266,   210.78708709,     0.00001157,
  678,    18.48997026,670478.52744058,   210.78233398,   195.00001156,
  679,    33.24498513,669869.65031851,   210.77081094,   195.00001154,
  680,    40.62249256,669300.61173666,   210.76004186,   195.00001152,
  681,    44.31124628,668751.49242514,   210.74964974,   195.00001150,
  682,   193.15562314,668476.93274878,   210.74445369,   195.00001149,
  683,   341.07781157,668736.55289000,   210.74936701,   195.00001150,
  684,   415.03890579,669395.56294001,   210.76183881,   195.00001152,
  685,   452.01945289,670191.26794399,   210.77689758,   230.00001155,
  686,   341.00972645,670790.72042516,   210.78824225,   230.00001158,
  687,   359.00486322,671231.74664472,   210.79658870,   225.00001159,
  688,   512.50243161,671990.45973348,   210.81094738,   225.00001162,
  689,   589.25121581,673163.61625705,   210.83314944,   225.00001167,
  690,   554.12560790,674465.69449758,   210.85779134,   195.00001172,
  691,   595.06280395,675832.23359661,   210.88365317,   195.00001177,
  692,   542.03140198,677177.00312484,   210.90910301,   195.00001182,
  693,   589.01570099,678510.88786762,   210.93434686,   195.00001187,
  694,   539.00785049,679839.33021737,   210.95948770,   195.00001192,
  695,   514.00392525,681383.75137077,   210.98871596,     0.00001198,
  696,   551.00196262,683300.76192580,   211.02499549,     0.00001205,
  697,   275.50098131,684788.46718153,   211.05315040,     0.00001211,
  698,   137.75049066,685532.31978735,   211.06722785,     0.00001213,
  699,    68.87524533,685904.24606838,   211.07426658,     0.00001215,
  700,    34.43762266,686090.20918721,   211.07778594,     0.00001216,
  701,    17.21881133,686183.19072475,   211.07954562,     0.00001216,
  702,     8.60940567,685932.68147163,   211.07480472,   165.00001215,
  703,     5.80470283,685364.62682318,   211.06405425,   165.00001213,
  704,     4.40235142,684788.99947728,   211.05316047,   165.00001211,
  705,     3.70117571,684155.58578266,   211.04117308,   195.00001208,
  706,     3.35058785,683466.27891368,   211.02812791,   195.00001206,
  707,     3.17529393,682776.02545752,   211.01506483,   195.00001203,
  708,    99.08764696,682258.09870776,   211.00526303,   195.00001201,
  709,    73.54382348,681866.83531121,   210.99785835,   195.00001200,
  710,    60.77191174,681406.60359148,   210.98914844,   195.00001198,
  711,    54.38595587,680911.88770994,   210.97978591,   195.00001196,
  712,    32.19297794,680365.72974772,   210.96944984,   195.00001194,
  713,    21.09648897,679759.65074515,   210.95797976,   195.00001192,
  714,    29.54824448,679148.81122240,   210.94641959,   195.00001189,
  715,    19.77412224,678535.59143957,   210.93481437,   195.00001187,
  716,    33.88706112,677930.18152692,   210.92335696,   195.00001185,
  717,    21.94353056,677328.67654946,   210.91197344,   195.00001182,
  718,   108.47176528,676861.42403948,   210.90313066,   195.00001181,
  719,    55.73588264,676805.99776304,   210.90208171,     0.00001180,
  720,    29.36794132,676959.18460357,   210.90498078,     0.00001181,
  721,    16.18397066,677041.17800281,   210.90653251,     0.00001181,
  722,     9.59198533,677087.57468097,   210.90741057,     0.00001181,
  723,     6.29599267,677116.17299902,   210.90795180,     0.00001182,
  724,     4.64799633,677135.87213681,   210.90832461,     0.00001182,
  725,     3.82399817,677151.12168424,   210.90861320,     0.00001182,
  726,     3.41199908,677164.14643672,   210.90885970,     0.00001182,
  727,     3.20599954,676825.05879171,   210.90244244,   195.00001180,
  728,    13.60299977,676153.31494796,   210.88972965,   195.00001178,
  729,    30.80149989,675531.24300506,   210.87795691,   195.00001176,
  730,    20.40074994,674921.40701258,   210.86641573,   195.00001173,
  731,    29.20037497,674308.68899510,   210.85482000,   195.00001171,
  732,    19.60018749,673694.52996533,   210.84319701,   195.00001169,
  733,    14.80009374,673054.45042942,   210.83108347,   195.00001166,
  734,    12.40004687,672401.41064065,   210.81872465,   195.00001164,
  735,    30.20002344,671776.09072545,   210.80689044,   195.00001161,
  736,    39.10001172,671198.83074682,   210.79596576,   195.00001159,
  737,    43.55000586,670645.60073669,   210.78549585,   195.00001157,
  738,    26.77500293,670007.18571103,   210.77341381,   230.00001155,
  739,    18.38750146,669323.47817738,   210.76047461,   195.00001152,
  740,    14.19375073,668680.12438996,   210.74829910,   195.00001150,
  741,    12.09687537,668025.44747565,   210.73590930,   195.00001147,
  742,    11.04843768,667365.10899789,   210.72341236,   195.00001145,
